datetime,Close,Pos,Account,AccountCum,Openorder,Closeorder
2016/5/30,870.0,1.0,0.0,2782.0,"{'Vol': 1, 'Openpos': 870.0, 'Type': 1, 'Time': '2016/5/30'}","{'Vol': 1, 'Closepos': 870.0, 'Type': -1, 'Time': '2016/5/30'}"
2016/5/31,840.5,-1.0,59.0,2841.0,"{'Vol': 1, 'Openpos': 899.5, 'Type': -1, 'Time': '2016/5/31'}","{'Vol': 1, 'Closepos': 840.5, 'Type': 1, 'Time': '2016/5/31'}"
2016/6/1,840.5,0.0,0.0,2841.0,0,0
2016/6/2,840.5,0.0,0.0,2841.0,0,0
2016/6/3,840.5,0.0,0.0,2841.0,0,0
2016/6/6,860.0,-1.0,-0.0,2841.0,"{'Vol': 1, 'Openpos': 860.0, 'Type': -1, 'Time': '2016/6/6'}","{'Vol': 1, 'Closepos': 860.0, 'Type': 1, 'Time': '2016/6/6'}"
2016/6/7,885.5,-1.0,-0.0,2841.0,"{'Vol': 1, 'Openpos': 885.5, 'Type': -1, 'Time': '2016/6/7'}","{'Vol': 1, 'Closepos': 885.5, 'Type': 1, 'Time': '2016/6/7'}"
2016/6/8,885.5,0.0,0.0,2841.0,0,0
2016/6/13,885.5,0.0,0.0,2841.0,0,0
2016/6/14,885.5,0.0,0.0,2841.0,0,0
2016/6/15,885.5,0.0,0.0,2841.0,0,0
2016/6/16,862.0,1.0,0.0,2841.0,"{'Vol': 1, 'Openpos': 862.0, 'Type': 1, 'Time': '2016/6/16'}","{'Vol': 1, 'Closepos': 862.0, 'Type': -1, 'Time': '2016/6/16'}"
2016/6/17,828.0,1.0,0.0,2841.0,"{'Vol': 1, 'Openpos': 828.0, 'Type': 1, 'Time': '2016/6/17'}","{'Vol': 1, 'Closepos': 828.0, 'Type': -1, 'Time': '2016/6/17'}"
2016/6/20,828.0,0.0,0.0,2841.0,0,0
2016/6/21,828.0,0.0,0.0,2841.0,0,0
2016/6/22,871.0,-1.0,-0.0,2841.0,"{'Vol': 1, 'Openpos': 871.0, 'Type': -1, 'Time': '2016/6/22'}","{'Vol': 1, 'Closepos': 871.0, 'Type': 1, 'Time': '2016/6/22'}"
2016/6/23,871.0,0.0,0.0,2841.0,0,0
2016/6/24,871.0,0.0,0.0,2841.0,0,0
2016/6/27,871.0,0.0,0.0,2841.0,0,0
2016/6/28,871.0,0.0,0.0,2841.0,0,0
2016/6/29,871.0,0.0,0.0,2841.0,0,0
2016/6/30,871.0,0.0,0.0,2841.0,0,0
2016/7/1,871.0,0.0,0.0,2841.0,0,0
2016/7/4,871.0,0.0,0.0,2841.0,0,0
2016/7/5,871.0,0.0,0.0,2841.0,0,0
2016/7/6,871.0,0.0,0.0,2841.0,0,0
2016/7/7,871.0,0.0,0.0,2841.0,0,0
2016/7/8,871.0,0.0,0.0,2841.0,0,0
2016/7/11,871.0,0.0,0.0,2841.0,0,0
2016/7/12,871.0,0.0,0.0,2841.0,0,0
2016/7/13,871.0,0.0,0.0,2841.0,0,0
2016/7/14,871.0,0.0,0.0,2841.0,0,0
2016/7/15,968.5,-1.0,45.5,2886.5,"{'Vol': 1, 'Openpos': 1014.0, 'Type': -1, 'Time': '2016/7/15'}","{'Vol': 1, 'Closepos': 968.5, 'Type': 1, 'Time': '2016/7/15'}"
2016/7/18,955.0,1.0,21.5,2908.0,"{'Vol': 1, 'Openpos': 933.5, 'Type': 1, 'Time': '2016/7/18'}","{'Vol': 1, 'Closepos': 955.0, 'Type': -1, 'Time': '2016/7/18'}"
2016/7/19,940.0,0.0,0.0,2908.0,0,0
2016/7/20,940.0,0.0,0.0,2908.0,0,0
2016/7/21,1005.5,-1.0,-0.0,2908.0,"{'Vol': 1, 'Openpos': 1005.5, 'Type': -1, 'Time': '2016/7/21'}","{'Vol': 1, 'Closepos': 1005.5, 'Type': 1, 'Time': '2016/7/21'}"
2016/7/22,1017.0,-1.0,-0.0,2908.0,"{'Vol': 1, 'Openpos': 1017.0, 'Type': -1, 'Time': '2016/7/22'}","{'Vol': 1, 'Closepos': 1017.0, 'Type': 1, 'Time': '2016/7/22'}"
2016/7/25,1050.0,-1.0,19.0,2927.0,"{'Vol': 1, 'Openpos': 1069.0, 'Type': -1, 'Time': '2016/7/25'}","{'Vol': 1, 'Closepos': 1050.0, 'Type': 1, 'Time': '2016/7/25'}"
2016/7/26,1050.0,0.0,0.0,2927.0,0,0
2016/7/27,1050.0,0.0,0.0,2927.0,0,0
2016/7/28,1050.0,0.0,0.0,2927.0,0,0
2016/7/29,1050.0,0.0,0.0,2927.0,0,0
2016/8/1,1050.0,0.0,0.0,2927.0,0,0
2016/8/2,1050.0,0.0,0.0,2927.0,0,0
2016/8/3,1050.0,0.0,0.0,2927.0,0,0
2016/8/4,1050.0,0.0,0.0,2927.0,0,0
2016/8/5,1050.0,0.0,0.0,2927.0,0,0
2016/8/8,1050.0,0.0,0.0,2927.0,0,0
2016/8/9,1178.0,-1.0,-77.0,2850.0,"{'Vol': 1, 'Openpos': 1101.0, 'Type': -1, 'Time': '2016/8/9'}","{'Vol': 1, 'Closepos': 1178.0, 'Type': 1, 'Time': '2016/8/9'}"
2016/8/10,1232.5,-1.0,-1.0,2849.0,"{'Vol': 1, 'Openpos': 1231.5, 'Type': -1, 'Time': '2016/8/10'}","{'Vol': 1, 'Closepos': 1232.5, 'Type': 1, 'Time': '2016/8/10'}"
2016/8/11,1232.5,0.0,0.0,2849.0,0,0
2016/8/12,1210.0,1.0,0.0,2849.0,"{'Vol': 1, 'Openpos': 1210.0, 'Type': 1, 'Time': '2016/8/12'}","{'Vol': 1, 'Closepos': 1210.0, 'Type': -1, 'Time': '2016/8/12'}"
2016/8/15,1211.0,-1.0,29.0,2878.0,"{'Vol': 1, 'Openpos': 1240.0, 'Type': -1, 'Time': '2016/8/15'}","{'Vol': 1, 'Closepos': 1211.0, 'Type': 1, 'Time': '2016/8/15'}"
2016/8/16,1261.0,0.0,0.0,2878.0,0,0
2016/8/17,1247.5,0.0,0.0,2878.0,0,0
2016/8/18,1256.0,0.0,0.0,2878.0,0,0
2016/8/19,1255.5,0.0,0.0,2878.0,0,0
2016/8/22,1269.5,0.0,0.0,2878.0,0,0
2016/8/23,1281.5,0.0,0.0,2878.0,0,0
2016/8/24,1299.5,0.0,0.0,2878.0,0,0
2016/8/25,1324.0,0.0,0.0,2878.0,0,0
2016/8/26,1306.0,0.0,0.0,2878.0,0,0
2016/8/29,1333.0,0.0,0.0,2878.0,0,0
2016/8/30,1356.0,0.0,0.0,2878.0,0,0
2016/8/31,1343.0,0.0,0.0,2878.0,0,0
2016/9/1,1333.5,0.0,0.0,2878.0,0,0
2016/9/2,1340.0,0.0,0.0,2878.0,0,0
2016/9/5,1399.0,0.0,0.0,2878.0,0,0
2016/9/6,1374.5,-1.0,43.5,2921.5,"{'Vol': 1, 'Openpos': 1418.0, 'Type': -1, 'Time': '2016/9/6'}","{'Vol': 1, 'Closepos': 1374.5, 'Type': 1, 'Time': '2016/9/6'}"
2016/9/7,1380.0,0.0,0.0,2921.5,0,0
2016/9/8,1375.0,-1.0,25.0,2946.5,"{'Vol': 1, 'Openpos': 1400.0, 'Type': -1, 'Time': '2016/9/8'}","{'Vol': 1, 'Closepos': 1375.0, 'Type': 1, 'Time': '2016/9/8'}"
2016/9/9,1370.5,0.0,0.0,2946.5,0,0
2016/9/12,1373.0,0.0,0.0,2946.5,0,0
2016/9/13,1398.0,0.0,0.0,2946.5,0,0
2016/9/14,1350.0,0.0,0.0,2946.5,0,0
2016/9/19,1350.0,0.0,0.0,2946.5,0,0
2016/9/20,1211.0,1.0,0.5,2947.0,"{'Vol': 1, 'Openpos': 1210.5, 'Type': 1, 'Time': '2016/9/20'}","{'Vol': 1, 'Closepos': 1211.0, 'Type': -1, 'Time': '2016/9/20'}"
2016/9/21,1211.0,0.0,0.0,2947.0,0,0
2016/9/22,1250.0,-1.0,-0.5,2946.5,"{'Vol': 1, 'Openpos': 1249.5, 'Type': -1, 'Time': '2016/9/22'}","{'Vol': 1, 'Closepos': 1250.0, 'Type': 1, 'Time': '2016/9/22'}"
2016/9/23,1250.0,0.0,0.0,2946.5,0,0
2016/9/26,1300.0,-1.0,-20.0,2926.5,"{'Vol': 1, 'Openpos': 1280.0, 'Type': -1, 'Time': '2016/9/26'}","{'Vol': 1, 'Closepos': 1300.0, 'Type': 1, 'Time': '2016/9/26'}"
2016/9/27,1300.0,0.0,0.0,2926.5,0,0
2016/9/28,1266.0,-1.0,87.0,3013.5,"{'Vol': 1, 'Openpos': 1353.0, 'Type': -1, 'Time': '2016/9/28'}","{'Vol': 1, 'Closepos': 1266.0, 'Type': 1, 'Time': '2016/9/28'}"
2016/9/29,1350.0,-1.0,48.5,3062.0,"{'Vol': 1, 'Openpos': 1398.5, 'Type': -1, 'Time': '2016/9/29'}","{'Vol': 1, 'Closepos': 1350.0, 'Type': 1, 'Time': '2016/9/29'}"
2016/9/30,1259.0,-1.0,146.0,3208.0,"{'Vol': 1, 'Openpos': 1405.0, 'Type': -1, 'Time': '2016/9/30'}","{'Vol': 1, 'Closepos': 1259.0, 'Type': 1, 'Time': '2016/9/30'}"
2016/10/10,1364.5,0.0,0.0,3208.0,0,0
2016/10/11,1364.5,0.0,0.0,3208.0,0,0
2016/10/12,1364.5,0.0,0.0,3208.0,0,0
2016/10/13,1364.5,0.0,0.0,3208.0,0,0
2016/10/14,1364.5,0.0,0.0,3208.0,0,0
2016/10/17,1364.5,0.0,0.0,3208.0,0,0
2016/10/18,1364.5,0.0,0.0,3208.0,0,0
2016/10/19,1364.5,0.0,0.0,3208.0,0,0
2016/10/20,1364.5,0.0,0.0,3208.0,0,0
2016/10/21,1364.5,0.0,0.0,3208.0,0,0
2016/10/24,1700.0,-1.0,-0.0,3208.0,"{'Vol': 1, 'Openpos': 1700.0, 'Type': -1, 'Time': '2016/10/24'}","{'Vol': 1, 'Closepos': 1700.0, 'Type': 1, 'Time': '2016/10/24'}"
2016/10/25,1800.0,-1.0,-0.0,3208.0,"{'Vol': 1, 'Openpos': 1800.0, 'Type': -1, 'Time': '2016/10/25'}","{'Vol': 1, 'Closepos': 1800.0, 'Type': 1, 'Time': '2016/10/25'}"
2016/10/26,1800.0,0.0,0.0,3208.0,0,0
